ultimateparentid,rssd,year,best_match,callReports_sample,summaryOfDeposits_sample,federalReserve_sample
113442,2901044,1999,0,0,0,1
113442,2901044,2000,0,0,0,1
113442,2901044,2001,0,0,0,1
113442,2901044,2002,0,0,0,1
113442,2901044,2003,0,0,0,1
113442,2901044,2004,0,0,0,1
113442,2901044,2005,0,0,0,1
113442,2901053,1999,0,0,0,1
113442,2901053,2000,0,0,0,1
113442,2901053,2001,0,0,0,1
113442,2901053,2002,0,0,0,1
113442,2901053,2003,0,0,0,1
113442,2901053,2004,0,0,0,1
33713,2901455,1999,1,0,0,1
33713,2901455,2000,1,0,0,1
113642,2904296,2006,1,0,0,1
36616,2905501,2000,1,0,0,1
36616,2905501,2001,1,0,0,1
36616,2905501,2002,1,0,0,1
36616,2905501,2003,1,0,0,1
36616,2905501,2004,1,0,0,1
36616,2905501,2005,1,0,0,1
36616,2905501,2007,1,0,0,1
91048,2905604,2011,1,0,0,1
127247,2907381,2010,0,0,1,1
127247,2907381,2011,0,0,1,1
127247,2907381,2012,0,0,1,1
127247,2907381,2013,0,0,1,1
127247,2907381,2015,1,0,1,1
127247,2907381,2016,1,0,1,1
127247,2907439,2016,0,0,1,1
110128,2908810,2005,0,0,0,1
110128,2908810,2006,0,0,0,1
110128,2908810,2007,0,0,0,1
121824,2912518,2009,0,1,0,0
38320,2923112,2000,1,0,0,1
38320,2923112,2001,1,0,0,1
38320,2923112,2002,1,0,0,1
38320,2923112,2003,1,0,0,1
28963,2923185,2007,1,0,0,1
161468,2925657,2016,1,0,1,1
88692,2926300,1987,1,0,0,1
88692,2926300,1988,1,0,0,1
88692,2926300,1989,1,0,0,1
88692,2926300,1990,1,0,0,1
88692,2926300,1991,1,0,0,1
88692,2926300,1992,1,0,0,1
88692,2926300,1993,1,0,0,1
88692,2926300,1994,1,0,0,1
88692,2926300,1995,1,0,0,1
88692,2926300,1996,1,0,0,1
88692,2926300,1997,1,0,0,1
88692,2926300,1998,1,0,0,1
88692,2926300,1999,1,0,0,1
88692,2926300,2000,1,0,0,1
88692,2926300,2001,0,0,0,1
88692,2926300,2002,0,0,0,1
88692,2926300,2003,0,0,0,1
88692,2926300,2004,0,0,0,1
88692,2926300,2005,0,0,0,1
88692,2926300,2006,0,0,0,1
88692,2926300,2007,0,0,0,1
88692,2926300,2008,0,0,0,1
88692,2926300,2009,0,0,0,1
88692,2926300,2010,0,0,0,1
88692,2926300,2011,0,0,0,1
88692,2926300,2012,0,0,0,1
88692,2926300,2013,0,0,0,1
88692,2926300,2014,0,0,0,1
88692,2926300,2015,0,0,0,1
88692,2926300,2016,1,0,0,1
17474,2926636,1998,1,0,0,0
150450,2927183,2014,0,0,0,1
150450,2927183,2015,0,0,0,1
89511,2927875,2002,1,0,0,1
89511,2927875,2003,1,0,0,1
7139,2928582,1989,1,0,0,1
7139,2928582,1990,1,0,0,1
7139,2928582,1991,1,0,0,1
137722,2929374,2011,1,0,0,1
137722,2929374,2012,1,0,0,1
137722,2929374,2013,1,0,0,1
137722,2929374,2014,1,0,0,1
137722,2929374,2015,1,0,0,1
137722,2929374,2016,1,0,1,1
89276,2930213,2002,1,0,0,1
26030,2930558,1997,1,0,0,1
26030,2930558,1998,1,0,0,1
39136,2931238,2000,1,0,0,1
39136,2931238,2001,1,0,0,1
39136,2931238,2002,1,0,0,1
105845,2931238,2002,1,0,0,1
39136,2931238,2003,1,0,0,1
39136,2931238,2004,1,0,0,1
105845,2931238,2004,1,0,0,1
39136,2931238,2005,1,0,0,1
105845,2931238,2005,1,0,0,1
109972,2933915,1999,0,0,0,1
109972,2933915,2000,0,0,0,1
109972,2933915,2001,0,0,0,1
109972,2933915,2002,0,0,0,1
109972,2933915,2003,0,0,0,1
109972,2933915,2004,0,0,0,1
109972,2933915,2005,0,0,0,1
117979,2933915,2014,0,0,0,1
8861,2935432,1999,0,0,0,1
8861,2935432,2000,0,0,0,1
8861,2935432,2001,0,0,0,1
8861,2935432,2002,0,0,0,1
8861,2935432,2003,0,0,0,1
8861,2935432,2004,0,0,0,1
8861,2935441,1999,0,0,0,1
157171,2936587,2015,1,1,0,1
23143,2936587,2015,1,1,0,1
160240,2936587,2015,1,1,0,1
158660,2936587,2015,1,1,0,1
150449,2936587,2015,1,1,0,1
146361,2936587,2015,1,1,0,1
151008,2936587,2015,1,1,0,1
85518,2936587,2015,1,1,0,1
139726,2936587,2015,1,1,0,1
22278,2936587,2015,1,1,0,1
21774,2936587,2015,1,1,0,1
2330,2936587,2015,1,1,0,1
150450,2936587,2015,1,1,0,1
131954,2936587,2015,1,1,0,1
155430,2936587,2015,1,1,0,1
86393,2936587,2015,1,1,0,1
154501,2936587,2015,1,1,0,1
160127,2936587,2015,1,1,0,1
162809,2936587,2015,1,1,0,1
14488,2936587,2015,1,1,0,1
157517,2936587,2015,1,1,0,1
114694,2936587,2015,1,1,0,1
158111,2936587,2015,1,1,0,1
157166,2936587,2015,1,1,0,1
164765,2936587,2015,1,1,0,1
154401,2936587,2015,1,1,0,1
110128,2936587,2015,1,1,0,1
120133,2936587,2015,1,1,0,1
158492,2936587,2015,1,1,0,1
159893,2936587,2015,1,1,0,1
150452,2936587,2015,1,1,0,1
12618,2936587,2015,1,1,0,1
23059,2936587,2015,1,1,0,1
159379,2936587,2015,1,1,0,1
148144,2936587,2015,1,1,0,1
154573,2936587,2015,1,1,0,1
152587,2936587,2015,1,1,0,1
155429,2936587,2015,1,1,0,1
158578,2936587,2015,1,1,0,1
140117,2936587,2015,1,1,0,1
156785,2936587,2015,1,1,0,1
162813,2936587,2015,1,1,0,1
158491,2936587,2015,1,1,0,1
157054,2936587,2015,1,1,0,1
151753,2936587,2015,1,1,0,1
150451,2936587,2015,1,1,0,1
157317,2936587,2015,1,1,0,1
158717,2936587,2015,1,1,0,1
152470,2936587,2015,1,1,0,1
34666,2936587,2015,1,1,0,1
156319,2936587,2015,1,1,0,1
86276,2936587,2015,1,1,0,1
159566,2936587,2015,1,1,0,1
158663,2936587,2015,1,1,0,1
150686,2936587,2015,1,1,0,1
172695,2936587,2015,1,1,0,1
155425,2936587,2015,1,1,0,1
159611,2936587,2015,1,1,0,1
83534,2936587,2015,1,1,0,1
139744,2936587,2015,1,1,0,1
116945,2936587,2015,1,1,0,1
157735,2936587,2015,1,1,0,1
158924,2936587,2015,1,1,0,1
158451,2936587,2015,1,1,0,1
157718,2936587,2015,1,1,0,1
157165,2936587,2015,1,1,0,1
145517,2936587,2015,1,1,0,1
159510,2936587,2015,1,1,0,1
158511,2936587,2015,1,1,0,1
155426,2936587,2015,1,1,0,1
157318,2936587,2015,1,1,0,1
97195,2936587,2015,1,1,0,1
155428,2936587,2015,1,1,0,1
120789,2936587,2015,1,1,0,1
150454,2936587,2015,1,1,0,1
93779,2936587,2015,1,1,0,1
157284,2936587,2015,1,1,0,1
15836,2936587,2015,1,1,0,1
92569,2936587,2015,1,1,0,1
128097,2936587,2015,1,1,0,1
156272,2936587,2015,1,1,0,1
158661,2936587,2015,1,1,0,1
7006,2936587,2015,1,1,0,1
93835,2936587,2015,1,1,0,1
155882,2936587,2015,1,1,0,1
160126,2936587,2015,1,1,0,1
157169,2936587,2015,1,1,0,1
135070,2936587,2015,1,1,0,1
157168,2936587,2015,1,1,0,1
140974,2936587,2015,1,1,0,1
129085,2936587,2015,1,1,0,1
155977,2936587,2015,1,1,0,1
157285,2936587,2015,1,1,0,1
158662,2936587,2015,1,1,0,1
162811,2936587,2015,1,1,0,1
10489,2936587,2015,1,1,0,1
149727,2936587,2015,1,1,0,1
131144,2936587,2015,1,1,0,1
155427,2936587,2015,1,1,0,1
111104,2936587,2015,1,1,0,1
94783,2936587,2015,1,1,0,1
107588,2936587,2015,1,1,0,1
160316,2936587,2015,1,1,0,1
125694,2936587,2015,1,1,0,1
155543,2936587,2015,1,1,0,1
144818,2936587,2015,1,1,0,1
40971,2936587,2015,1,1,0,1
122185,2936587,2015,1,1,0,1
151846,2936587,2015,1,1,0,1
108281,2936587,2015,1,1,0,1
159911,2936587,2015,1,1,0,1
162812,2936587,2015,1,1,0,1
154572,2936587,2015,1,1,0,1
158659,2936587,2015,1,1,0,1
137845,2936587,2015,1,1,0,1
156267,2936587,2015,1,1,0,1
125367,2936587,2015,1,1,0,1
158718,2936587,2015,1,1,0,1
160728,2936587,2015,1,1,0,1
113045,2936587,2015,1,1,0,1
89884,2936587,2015,1,1,0,1
131953,2936587,2015,1,1,0,1
141390,2936587,2015,1,1,0,1
145966,2936587,2015,1,1,0,1
158478,2936587,2015,1,1,0,1
152469,2936587,2015,1,1,0,1
153571,2936587,2015,1,1,0,1
6983,2936587,2015,1,1,0,1
157170,2936587,2015,1,1,0,1
96042,2936587,2015,1,1,0,1
12631,2936587,2015,1,1,0,1
158493,2936587,2015,1,1,0,1
160338,2936587,2015,1,1,0,1
156786,2936587,2015,1,1,0,1
19527,2936587,2015,1,1,0,1
115735,2936587,2015,1,1,0,1
157167,2936587,2015,1,1,0,1
147977,2936587,2015,1,1,0,1
158490,2936587,2015,1,1,0,1
149725,2936587,2015,1,1,0,1
155923,2936587,2015,1,1,0,1
158643,2936587,2015,1,1,0,1
156787,2936587,2015,1,1,0,1
161840,2936587,2015,1,1,0,1
156318,2936587,2015,1,1,0,1
159383,2936587,2015,1,1,0,1
104990,2939328,2004,1,0,0,1
31315,2941581,1998,0,0,0,1
86624,2942690,2016,1,0,1,1
93025,2943419,2003,1,0,1,1
93025,2943419,2004,1,0,1,1
93025,2943419,2005,1,0,1,1
93025,2943419,2006,1,0,1,1
93025,2943419,2007,0,0,1,1
93025,2943419,2008,0,0,1,1
150708,2944144,2014,1,0,1,1
150708,2944144,2015,1,0,1,1
150708,2944144,2016,1,0,1,1
89028,2944818,2002,1,0,0,1
89028,2944818,2003,1,0,0,1
89028,2944818,2005,1,0,0,1
89028,2944818,2006,1,0,0,1
89028,2944818,2007,1,0,0,1
89028,2944818,2008,1,0,0,1
89028,2944818,2009,1,0,0,1
89028,2944818,2010,1,0,0,1
89028,2944818,2011,1,0,0,1
89028,2944818,2012,1,0,0,1
89028,2944818,2013,1,0,0,1
89028,2944818,2015,1,0,0,1
89028,2944818,2016,1,0,0,1
98150,2945525,2004,0,0,0,1
98150,2945525,2005,0,0,0,1
107190,2945824,1987,1,0,0,0
8991,2945824,1988,1,0,0,0
107190,2945824,1988,1,0,0,0
8991,2945824,1989,1,0,0,0
107190,2945824,1989,1,0,0,0
107190,2945824,1990,1,0,0,0
8991,2945824,1990,1,0,0,0
8991,2945824,1991,1,0,0,0
107190,2945824,1991,1,0,0,0
8991,2945824,1992,1,0,0,0
107190,2945824,1992,1,0,0,0
107190,2945824,1993,1,0,0,0
8991,2945824,1993,1,0,0,0
8991,2945824,1994,1,0,0,0
107190,2945824,1994,1,0,0,0
107190,2945824,1995,1,0,0,0
8991,2945824,1996,1,0,0,0
107190,2945824,1996,1,0,0,0
107190,2945824,1997,1,0,0,0
107190,2945824,1998,1,0,0,0
107190,2945824,1999,1,0,0,0
107190,2945824,2000,1,0,0,0
107190,2945824,2001,1,0,1,1
107190,2945824,2002,1,0,1,1
107190,2945824,2003,1,0,1,1
107190,2945824,2004,1,0,1,1
107190,2945824,2005,1,0,1,1
107190,2945824,2006,1,0,1,1
107190,2945824,2007,1,0,1,1
107190,2945824,2008,1,0,1,1
107190,2945824,2009,1,0,1,1
107190,2945824,2010,1,0,1,1
107190,2945824,2011,1,0,1,1
107190,2945824,2013,1,0,0,1
107190,2945824,2014,1,0,0,1
107190,2945824,2015,1,0,0,1
107190,2945824,2016,1,0,0,1
127349,2948227,1987,0,0,0,1
127349,2948227,1988,0,0,0,1
127349,2948227,1989,0,0,0,1
127349,2948227,1990,0,0,0,1
127349,2948227,1991,0,0,0,1
127349,2948227,1992,0,0,0,1
127349,2948227,1993,0,0,0,1
127349,2948227,1994,0,0,0,1
127349,2948227,1995,0,0,0,1
127349,2948227,1996,0,0,0,1
127349,2948227,1997,0,0,0,1
103440,2949804,2004,0,0,0,1
89862,2949970,2003,0,0,1,1
7861,2952514,1999,0,0,0,1
7861,2952514,2000,0,0,0,1
7861,2952514,2001,0,0,0,1
7861,2952514,2002,0,0,0,1
7861,2952514,2003,0,0,0,1
7861,2952514,2004,0,0,0,1
7861,2952514,2005,0,0,0,1
7861,2952514,2006,0,0,0,1
7861,2952514,2007,0,0,0,1
7861,2952514,2008,0,0,0,1
7861,2952514,2009,0,0,0,1
7861,2952514,2010,0,0,0,1
7861,2952514,2011,0,0,0,1
7861,2952514,2012,0,0,0,1
7861,2952514,2013,0,0,0,1
7861,2952514,2014,0,0,0,1
7861,2952514,2015,0,0,0,1
7861,2952514,2016,0,0,0,1
25023,2954152,2004,1,0,0,1
25023,2954152,2005,1,0,0,1
25023,2954152,2006,1,0,0,1
25023,2954152,2007,1,0,0,1
25023,2954152,2008,1,0,0,1
25023,2954152,2009,1,0,0,1
82433,2958383,2000,0,0,0,1
162540,2960555,2016,0,0,1,1
141716,2961879,2013,0,0,1,1
141716,2961879,2015,0,0,1,1
141716,2961879,2016,0,0,1,1
109972,2961897,2001,0,0,1,1
109972,2961897,2002,0,0,1,1
109972,2961897,2003,0,0,1,1
109972,2961897,2004,0,0,1,1
109972,2961897,2005,0,0,1,1
109972,2961897,2006,1,0,1,1
109972,2961897,2007,1,0,1,1
109972,2961897,2008,1,0,1,1
109972,2961897,2009,1,0,1,1
109972,2961897,2010,1,0,1,1
109972,2961897,2011,1,0,1,1
109972,2961897,2012,1,0,1,1
109972,2961897,2013,1,0,1,1
109972,2961897,2014,1,0,1,1
109972,2961897,2015,1,0,1,1
109972,2961897,2016,1,0,1,1
87952,2965082,2002,1,0,0,1
87952,2965082,2005,1,0,0,1
87952,2965082,2006,1,0,0,1
87952,2965082,2007,1,0,0,1
87952,2965082,2008,1,0,0,1
87952,2965082,2010,1,0,0,1
87952,2965082,2011,1,0,0,1
87952,2965082,2013,1,0,0,1
87952,2965082,2014,1,0,0,1
87952,2965082,2015,1,0,0,1
87952,2965082,2016,1,0,0,1
86470,2965934,2001,0,0,1,1
7029,2967527,2001,0,0,0,1
28963,2968382,2007,1,0,0,1
7029,2969996,2001,0,0,0,1
116041,2970497,2006,1,0,0,1
161341,2970497,2016,1,0,0,1
87792,2970509,2002,1,0,0,1
87792,2970509,2004,1,0,0,1
87792,2970509,2008,1,0,0,1
87792,2970509,2010,1,0,0,1
87792,2970509,2011,1,0,0,1
87792,2970509,2012,1,0,0,1
87792,2970509,2014,1,0,0,1
87792,2970509,2015,1,0,0,1
87792,2970509,2016,1,0,0,1
7029,2971298,2001,0,0,0,1
7029,2971645,2001,0,0,0,1
7029,2973171,2001,0,0,0,1
7029,2973229,2001,0,0,0,1
7029,2974477,2001,0,0,0,1
88093,2976220,2002,1,0,0,1
88093,2976220,2004,1,0,0,1
83789,2976396,2001,0,0,0,1
83789,2976396,2002,0,0,1,1
83789,2976396,2004,0,0,1,1
83789,2976396,2005,0,0,1,1
33148,2979838,1999,0,0,0,1
33148,2979838,2011,0,0,0,1
33148,2979838,2013,0,0,0,1
147050,2983479,2015,1,0,0,1
7828,2983778,2000,0,0,0,1
7828,2983778,2001,0,0,0,1
7828,2983778,2002,0,0,0,1
7828,2983778,2003,0,0,0,1
7828,2983778,2004,0,0,0,1
7828,2983778,2005,0,0,0,1
7828,2983778,2006,0,0,0,1
7828,2983778,2007,0,0,0,1
7828,2983778,2008,0,0,0,1
7828,2983778,2009,0,0,0,1
7828,2983778,2010,0,0,0,1
7828,2983778,2011,0,0,0,1
7828,2983778,2012,0,0,0,1
7828,2983778,2013,0,0,0,1
7828,2983778,2014,1,0,0,1
161094,2983778,2015,0,0,0,1
7828,2983778,2016,1,0,0,1
33148,2983853,1999,0,0,0,1
33148,2983853,2011,0,0,0,1
33148,2983853,2013,0,0,0,1
7861,2988858,2000,0,0,0,1
7861,2988858,2001,0,0,0,1
7861,2988858,2002,0,0,0,1
7861,2988858,2003,0,0,0,1
7861,2988858,2004,0,0,0,1
7861,2988858,2005,0,0,0,1
7861,2988858,2006,0,0,0,1
7861,2988858,2007,0,0,0,1
7861,2988858,2008,0,0,0,1
7861,2988858,2009,0,0,0,1
7861,2988858,2010,0,0,0,1
7861,2988858,2011,0,0,0,1
7861,2988858,2012,0,0,0,1
7861,2988858,2013,0,0,0,1
7861,2988858,2014,0,0,0,1
7861,2988858,2015,0,0,0,1
7861,2988858,2016,0,0,0,1
98902,2995098,2004,1,0,0,1
19989,2995098,2005,1,0,0,1
98902,2995098,2005,0,0,0,1
107168,2997850,2007,1,0,0,1
7101,2999706,2002,1,0,0,1
7101,2999706,2004,1,0,0,1
15565,3002452,1993,0,0,0,1
15565,3002452,1994,0,0,0,1
15565,3002452,1996,0,0,0,1
15565,3002452,1997,0,0,0,1
83315,3003123,2001,0,0,0,1
10435,3003141,1989,0,0,0,1
10435,3003141,1991,0,0,0,1
15565,3003141,1993,0,0,0,1
15565,3003141,1994,0,0,0,1
10435,3003141,1994,0,0,0,1
15565,3003141,1996,0,0,0,1
15565,3003141,1997,0,0,0,1
10435,3003244,1989,0,0,0,1
10435,3003244,1991,0,0,0,1
15565,3003244,1993,0,0,0,1
10435,3003244,1994,0,0,0,1
15565,3003244,1994,0,0,0,1
15565,3003244,1996,0,0,0,1
15565,3003244,1997,0,0,0,1
87338,3003280,2003,1,0,0,1
87338,3003280,2004,1,0,0,1
10435,3003383,1989,0,0,0,1
10435,3003383,1991,0,0,0,1
10435,3003383,1994,0,0,0,1
10435,3004102,1991,0,0,0,1
10435,3004102,1994,0,0,0,1
13993,3004102,2001,0,0,0,1
83315,3004102,2001,0,0,0,1
22160,3005332,2002,1,0,1,1
22160,3005332,2003,1,0,1,1
22160,3005332,2005,1,0,1,1
22160,3005332,2007,1,0,1,1
22160,3005332,2010,1,0,1,1
22160,3005332,2011,1,0,1,1
22160,3005332,2012,1,0,1,1
22160,3005332,2013,1,0,1,1
87053,3005686,2000,1,0,0,1
87053,3005686,2001,1,0,0,1
24427,3006441,1998,1,0,0,1
24427,3006441,2003,1,0,0,1
24427,3006441,2009,1,0,0,1
24427,3006441,2010,1,0,0,1
24427,3006441,2011,1,0,0,1
24427,3006441,2012,1,0,0,1
24427,3006441,2013,1,0,0,1
24427,3006441,2014,1,0,0,1
24427,3006441,2015,1,0,0,1
24427,3006441,2016,1,0,0,1
129506,3006861,2009,1,0,0,1
139115,3008605,1999,0,0,0,1
27293,3008605,2000,0,0,0,1
139115,3008605,2000,0,0,0,1
139115,3008605,2001,0,0,0,1
19412,3008753,1995,1,0,0,0
19412,3008753,2000,1,0,0,0
19412,3008753,2001,1,0,0,0
19412,3008753,2003,1,0,1,1
19412,3008753,2006,1,0,1,1
19412,3008753,2007,1,0,1,1
19412,3008753,2008,1,0,1,1
19412,3008753,2010,1,0,1,1
19412,3008753,2012,1,0,1,1
19412,3008753,2013,1,0,1,1
19412,3008753,2014,1,0,1,1
19412,3008753,2015,1,0,1,1
19412,3008753,2016,1,0,1,1
139388,3012554,2012,1,0,0,1
139388,3012554,2013,1,0,0,1
139388,3012554,2016,1,0,0,1
94462,3012684,2003,1,0,0,1
58591,3015788,2001,1,0,0,1
58591,3015788,2002,1,0,0,1
58591,3015788,2011,1,0,0,1
23976,3017036,2001,1,0,0,1
23976,3017036,2003,1,0,0,1
6476,3019339,2004,1,0,1,1
83495,3021136,2001,1,0,0,1
83495,3021136,2002,1,0,0,1
83495,3021136,2003,1,0,0,1
83495,3021136,2004,1,0,0,1
83495,3021136,2005,1,0,0,1
93497,3023233,2004,0,0,0,1
121824,3023934,2009,0,0,0,1
84442,3024324,2001,1,0,0,1
84444,3024324,2001,1,0,0,1
10195,3025273,2016,1,0,0,1
124237,3025385,2008,1,0,1,1
124237,3025385,2009,1,0,1,1
124237,3025385,2010,1,0,1,1
124237,3025385,2011,1,0,1,1
124237,3025385,2012,1,0,1,1
124237,3025385,2016,1,0,1,1
144892,3027709,2013,0,0,0,1
120974,3029589,2016,1,0,1,1
30298,3029954,2002,1,0,0,1
106570,3030679,2005,0,0,0,1
98690,3030950,2004,0,0,1,1
116563,3031751,2006,1,0,0,1
31801,3032187,2001,1,0,0,1
31801,3032187,2002,1,0,0,1
31801,3032187,2003,1,0,0,1
31801,3032187,2004,1,0,0,1
31801,3032187,2005,1,0,0,1
35841,3032235,2002,1,0,0,1
35841,3032235,2003,1,0,0,1
114936,3034695,2016,1,0,1,1
88024,3037856,2005,1,0,0,1
88024,3037856,2009,1,0,0,1
33148,3041134,2011,0,0,0,1
33148,3041134,2013,0,0,0,1
86472,3042711,2001,0,0,0,1
87033,3043110,2000,1,0,0,1
86639,3043110,2001,1,0,0,1
86639,3043110,2002,1,0,0,1
87033,3043110,2002,1,0,0,1
87033,3043110,2003,1,0,0,1
86639,3043110,2003,1,0,0,1
86639,3043110,2004,1,0,0,1
87033,3043110,2004,1,0,0,1
86639,3043110,2005,1,0,0,1
87033,3043110,2005,1,0,0,1
87033,3043110,2006,1,0,0,1
86639,3043110,2006,1,0,0,1
9023,3044023,1991,1,0,0,1
10148,3045815,2013,0,0,1,1
83539,3046867,2001,1,0,0,1
83539,3046867,2002,1,0,0,1
83539,3046867,2003,1,0,0,1
83539,3046867,2004,1,0,0,1
83539,3046867,2005,1,0,0,1
14914,3047257,2001,1,0,0,1
14914,3047257,2004,1,0,0,1
113442,3050789,2002,0,0,0,1
113442,3050789,2003,0,0,0,1
113442,3050789,2004,0,0,0,1
113442,3050789,2005,0,0,0,1
113442,3050789,2006,0,0,0,1
113442,3050789,2007,0,0,0,1
113442,3050789,2008,0,0,0,1
113442,3050789,2009,0,0,0,1
113442,3050789,2010,0,0,0,1
113442,3050789,2011,0,0,0,1
113442,3050789,2012,0,0,0,1
113442,3050789,2013,0,0,0,1
113442,3050789,2014,0,0,0,1
113442,3050789,2015,0,0,0,1
113442,3050789,2016,0,0,0,1
32808,3051795,2001,1,0,0,1
94578,3051861,2003,1,0,0,1
83934,3052895,2001,1,0,0,1
83934,3052895,2002,1,0,0,1
83934,3052895,2003,1,0,0,1
156813,3053892,2015,1,0,0,1
84882,3054787,2001,0,0,0,1
84882,3054817,2001,0,0,0,1
100669,3054826,2003,1,0,0,1
84882,3054844,2001,1,0,0,1
84725,3055560,2001,1,0,0,1
84725,3055560,2002,1,0,0,1
84725,3055560,2004,1,0,0,1
84725,3055560,2007,1,0,0,1
84725,3055560,2009,1,0,0,1
84725,3055560,2012,1,0,0,1
84725,3055560,2014,1,0,0,1
153101,3057818,2016,1,0,1,1
3396,3060984,1990,1,0,0,1
105836,3061217,2003,0,0,0,1
105836,3061217,2004,0,0,0,1
105836,3061217,2005,0,0,0,1
37952,3061217,2007,0,0,0,1
20728,3061271,1997,1,0,0,1
20728,3061271,1998,1,0,0,1
20728,3061271,1999,1,0,0,1
20728,3061271,2000,1,0,0,1
20728,3061271,2001,1,0,0,1
20728,3061271,2002,1,0,0,1
20728,3061271,2003,1,0,0,1
20728,3061271,2004,1,0,0,1
20728,3061271,2005,1,0,0,1
20728,3061271,2007,1,0,0,1
20728,3061271,2012,1,0,0,1
20728,3061271,2015,1,0,0,1
115464,3062474,2007,0,0,0,1
10160,3063033,1991,0,0,0,1
11576,3063060,1992,1,0,0,1
11576,3063097,1992,0,0,0,1
7057,3063181,1989,1,0,0,1
100260,3063181,2015,1,0,0,1
11454,3063369,2009,1,0,0,1
11454,3063369,2013,1,0,0,1
133124,3063622,2008,1,0,1,1
133124,3063622,2010,1,0,1,1
133124,3063622,2011,1,0,1,1
133124,3063622,2012,1,0,1,1
133124,3063622,2013,1,0,1,1
133124,3063622,2014,1,0,1,1
133124,3063622,2015,1,0,1,1
133124,3063622,2016,1,0,1,1
25414,3063734,2000,0,0,0,1
115741,3063743,2007,1,0,0,1
14023,3063789,1992,1,0,0,1
7130,3064124,1989,1,0,0,1
7130,3064124,1990,1,0,0,1
7130,3064124,1991,1,0,0,1
12902,3064124,1992,1,0,0,1
12902,3064124,1993,1,0,0,1
12902,3064124,1994,1,0,0,1
12902,3064124,1995,1,0,0,1
12902,3064124,1997,1,0,0,1
12902,3064124,1998,1,0,0,1
9487,3064553,1994,1,0,0,1
32033,3064704,2003,1,0,0,1
1723,3064768,1989,0,0,0,1
1723,3064768,1993,0,0,0,1
9523,3064928,1993,1,0,0,1
30762,3065550,1998,1,0,0,1
30762,3065550,1999,1,0,0,1
30762,3065550,2009,1,0,0,1
161096,3065617,2015,1,0,1,1
161096,3065617,2016,1,0,1,1
125693,3065701,2008,0,0,0,1
125693,3065701,2009,0,0,0,1
125693,3065701,2010,0,0,0,1
125693,3065701,2011,0,0,0,1
125693,3065701,2012,0,0,0,1
115115,3065701,2013,0,0,0,1
157882,3065774,2015,0,0,1,1
157882,3065774,2016,0,0,1,1
95138,3065989,2002,1,0,0,1
93455,3065989,2003,0,0,0,1
95138,3065989,2003,1,0,0,1
95138,3065989,2004,1,0,0,1
95138,3065989,2012,1,0,0,1
150208,3065989,2014,1,0,0,1
150208,3065989,2015,1,0,0,1
150208,3065989,2016,1,0,0,1
139443,3066258,1992,1,0,0,1
139443,3066258,1993,1,0,0,1
139443,3066258,1996,1,0,0,1
9197,3066258,1996,1,0,0,1
139443,3066258,1997,1,0,0,1
9197,3066258,1997,1,0,0,1
9197,3066258,1998,1,0,0,1
139443,3066258,1998,1,0,0,1
9197,3066258,1999,1,0,0,1
139443,3066258,1999,1,0,0,1
32463,3066258,1999,1,0,0,1
9197,3066258,2000,1,0,0,1
139443,3066258,2000,1,0,0,1
85442,3067648,2001,1,0,0,1
85442,3067648,2002,1,0,0,1
85442,3067648,2003,1,0,0,1
85442,3067648,2004,1,0,0,1
85442,3067648,2005,1,0,0,1
85442,3067648,2006,1,0,0,1
85442,3067648,2007,1,0,0,1
85442,3067648,2008,1,0,0,1
85442,3067648,2010,1,0,0,1
85442,3067648,2011,1,0,0,1
140660,3067929,2016,1,0,1,1
85612,3072044,2001,1,0,0,1
85612,3072044,2002,1,0,0,1
93578,3073210,2002,1,0,0,1
108537,3073733,2006,1,0,0,1
35681,3073742,1994,0,0,0,1
35681,3073742,1995,0,0,0,1
35681,3073742,1996,0,0,0,1
26108,3073948,2001,1,0,0,1
7904,3073975,2001,0,0,0,1
7904,3073975,2002,0,0,0,1
7904,3073975,2003,0,0,0,1
7904,3073975,2004,0,0,0,1
7904,3073975,2005,0,0,0,1
7904,3073975,2006,0,0,0,1
7904,3073975,2007,0,0,0,1
7904,3073975,2008,0,0,0,1
7904,3073975,2009,0,0,0,1
7904,3073975,2010,0,0,0,1
7904,3073975,2011,0,0,0,1
7904,3073975,2012,0,0,0,1
7904,3073975,2013,0,0,0,1
7904,3073975,2014,0,0,0,1
7904,3073975,2015,0,0,0,1
7904,3073975,2016,0,0,0,1
126321,3074271,2003,1,0,1,1
126321,3074271,2006,1,0,1,1
126321,3074271,2008,1,0,1,1
126321,3074271,2010,1,0,1,1
126321,3074271,2011,1,0,1,1
126321,3074271,2012,1,0,1,1
126321,3074271,2013,1,0,1,1
126321,3074271,2014,1,0,1,1
126321,3074271,2015,1,0,1,1
126321,3074271,2016,1,0,1,1
129506,3076565,2009,0,0,0,1
18922,3077179,2009,1,0,0,1
18922,3077179,2014,1,0,0,1
110094,3077236,2005,1,0,1,1
110094,3077236,2006,1,0,1,1
29349,3079203,2001,1,0,0,1
29349,3079203,2002,1,0,0,1
29349,3079203,2003,1,0,0,1
145725,3080209,2013,1,0,1,1
145725,3080209,2014,1,0,1,1
145725,3080209,2015,1,0,1,1
145725,3080209,2016,1,0,1,1
33669,3083291,1999,1,0,0,0
33669,3083291,2000,1,0,0,0
33669,3083291,2003,1,0,0,0
33669,3083291,2004,1,0,0,1
33669,3083291,2005,1,0,0,1
